"","cpid","crop.name","crop.category","cropid","variable","value"
"566","MALKANGIRI","SEASAME","OILSEEDS",302,"2",1
"567","MALKANGIRI","GROUND NUT","OILSEEDS",303,"2",1
"568","MALKANGIRI","SUN FLOWER","OILSEEDS",304,"2",1
"569","MALKANGIRI","COCONUT","FRUIT",501,"2",1
"570","MALKANGIRI","BANANA","FRUIT",502,"2",1
"571","MALKANGIRI","CAULI FLOWER","PULSES",NA,"2",1
"572","MALKANGIRI","KIDNEY BEANS","PULSES",NA,"2",1
"573","MALKANGIRI","ASH GOURD","PULSES",NA,"2",1
"574","MALKANGIRI","PUMPKIN","PULSES",NA,"2",1
"575","MALKANGIRI","RADISH","PULSES",NA,"2",1
"576","MALKANGIRI","BILTER GOURD","PULSES",NA,"2",1
"577","MALKANGIRI","PAPAYA","FRUIT",503,"2",1
"578","MALKANGIRI","SUGAR CANE","FRUIT",504,"2",1
"580","MALKANGIRI","ASH GOURD","VEGETABLES",602,"2",1
"581","MALKANGIRI","BANGLORE BAIGONO(TYPE OF BRINJAL)","VEGETABLES",603,"2",1
"582","MALKANGIRI","BEANS","VEGETABLES",604,"2",1
"584","MALKANGIRI","BLACK BEANS","VEGETABLES",606,"2",1
"585","MALKANGIRI","BOTTLE GOURD","VEGETABLES",607,"2",1
"586","MALKANGIRI","BRINJAL","VEGETABLES",608,"2",1
"592","MALKANGIRI","EDDOE ( ROOT VEGETABLE)","VEGETABLES",614,"2",1
"593","MALKANGIRI","EVY GOURD","VEGETABLES",615,"2",1
"595","MALKANGIRI","KOHLRABI","VEGETABLES",617,"2",1
"596","MALKANGIRI","LADY’S FINGER","VEGETABLES",618,"2",1
"597","MALKANGIRI","POTATO","VEGETABLES",619,"2",1
"598","MALKANGIRI","PUMPKIN","VEGETABLES",620,"2",1
"599","MALKANGIRI","RADISH","VEGETABLES",621,"2",1
"600","MALKANGIRI","RIDGE GOURD","VEGETABLES",622,"2",1
"601","MALKANGIRI","SNAKE GOURD","VEGETABLES",623,"2",1
"602","MALKANGIRI","SWEET ROOT","VEGETABLES",624,"2",1
"603","MALKANGIRI","TOMATO","VEGETABLES",625,"2",1
"605","MALKANGIRI","CHILLI","VEGETABLES",627,"2",1
"606","MALKANGIRI","DHONIA(CORIANDER)","VEGETABLES",628,"2",1
"608","MALKANGIRI","GINGER","VEGETABLES",630,"2",1
"609","MALKANGIRI","ONION","VEGETABLES",631,"2",1
"610","MALKANGIRI","TURMERIC","VEGETABLES",632,"2",1
"611","PALAMU","MAKKA(MAIZE)","CEREALS",101,"2",1
"612","PALAMU"," DHAN(PADDY)","CEREALS",102,"2",1
"613","PALAMU","GENHU(WHEAT)","CEREALS",103,"2",1
"614","PALAMU","JO(JOWAR)","CEREALS",104,"2",1
"615","PALAMU","MARUA","CEREALS",105,"2",1
"620","PALAMU","ARHAR","PULSES",201,"2",1
"621","PALAMU","GRAM","PULSES",202,"2",1
"622","PALAMU","MASOOR","PULSES",203,"2",1
"623","PALAMU","KURTHI","PULSES",204,"2",1
"624","PALAMU","BODI","PULSES",205,"2",1
"627","PALAMU","BARAI ","PULSES",208,"2",1
"631","PALAMU","TISI","OILSEEDS",302,"2",1
"632","PALAMU","SARSO(MUSTARD)","OILSEEDS",303,"2",1
"634","PALAMU","TIL(SESAME)","OILSEEDS",305,"2",1
"637","PALAMU","AAM(MANGO)","FRUIT",502,"2",1
"638","PALAMU","BER(INDIAN APPLE)","FRUIT",503,"2",1
"639","PALAMU","AMRUD(GUVAVA)","FRUIT",504,"2",1
"641","PALAMU","JAMUN(BLACK PLUM)","FRUIT",506,"2",1
"654","PALAMU","TAMATOR(TOMATO)","VEGETABLES",603,"2",1
"655","PALAMU","AALU(POTATO)","VEGETABLES",604,"2",1
"656","PALAMU","PYAJ(ONION)","VEGETABLES",605,"2",1
"657","PALAMU","BAIGAN(BRINJAL)","VEGETABLES",606,"2",1
"658","PALAMU","MULLI(RADDISH)","VEGETABLES",607,"2",1
"659","PALAMU","MIRCHA(CHILLIES)","VEGETABLES",608,"2",1
"660","PALAMU","BHINDI (OKRA)","VEGETABLES",609,"2",1
"661","PALAMU","KARELA(BITTER GOURD)","VEGETABLES",610,"2",1
"663","PALAMU","CAULIFLOWER","VEGETABLES",612,"2",1
"667","PALAMU","LAHSUN(GARLIC)","VEGETABLES",616,"2",1
"683","BANKURA","PADDY","CEREALS",101,"2",1
"687","BANKURA","RAHER ","PULSES",201,"2",1
"688","BANKURA","CHOLA","PULSES",202,"2",1
"693","BANKURA","DUMUR ","PULSES",207,"2",1
"694","BANKURA","MUSTARD","OILSEEDS",301,"2",1
"696","BANKURA","KHASLA ","OILSEEDS",303,"2",1
"698","BANKURA","MANGO","FRUIT",502,"2",1
"699","BANKURA","JAM / KUT (BLACKBERRY)","FRUIT",503,"2",1
"700","BANKURA","JACKFRUIT","FRUIT",504,"2",1
"701","BANKURA","BEL","FRUIT",505,"2",1
"702","BANKURA","AMRA (  MANGO)","FRUIT",506,"2",1
"703","BANKURA","DATE","FRUIT",507,"2",1
"704","BANKURA","PLUM","FRUIT",508,"2",1
"705","BANKURA","GUVAVA","FRUIT",509,"2",1
"707","BANKURA","KUL ","FRUIT",511,"2",1
"713","BANKURA","WATER MELON","FRUIT",517,"2",1
"715","BANKURA","POTATO","VEGETABLES",601,"2",1
"716","BANKURA","GREEN ONION","VEGETABLES",602,"2",1
"717","BANKURA","BRINJAL","VEGETABLES",603,"2",1
"718","BANKURA","RADDISH","VEGETABLES",604,"2",1
"719","BANKURA","LAU(BOTTLE GOURD)","VEGETABLES",605,"2",1
"720","BANKURA","NOTE SHAK  (LEAFY VEGETABLE)","VEGETABLES",606,"2",1
"722","BANKURA","MUNGA ( DRUMSTICK)","VEGETABLES",608,"2",1
"723","BANKURA","PEPE (PAPAYA)","VEGETABLES",609,"2",1
"724","BANKURA","SARU/ALTI (ROOT VEGETABLE)","VEGETABLES",610,"2",1
"725","BANKURA","LADY'S FINGER","VEGETABLES",611,"2",1
"726","BANKURA","JHINGA","VEGETABLES",612,"2",1
"727","BANKURA","KARLA (BITTER GOURD )","VEGETABLES",613,"2",1
"728","BANKURA","BARBATI","VEGETABLES",614,"2",1
"729","BANKURA","KALMI SHAK  (LEAFY VEGETABLE)","VEGETABLES",615,"2",1
"730","BANKURA","KUNDRI","VEGETABLES",616,"2",1
"731","BANKURA","OLL KAPHI  (ROOT VEGETABLE)","VEGETABLES",617,"2",1
"732","BANKURA","KHAM ALU  (ROOT VEGETABLE)","VEGETABLES",618,"2",1
"733","BANKURA","GREEN CHILLIES","VEGETABLES",619,"2",1
"734","BANKURA","RED CHILLIES","VEGETABLES",620,"2",1
"735","BANKURA","PALANG SHAK  (LEAFY VEGETABLE)","VEGETABLES",621,"2",1
"736","BANKURA","PURUI / PUI  (LEAFY VEGETABLE)","VEGETABLES",622,"2",1
"737","BANKURA","TOMATO","VEGETABLES",623,"2",1
"738","BANKURA","SIM","VEGETABLES",624,"2",1
"739","BANKURA","LASUN (GARLIC)","VEGETABLES",625,"2",1
"740","BANKURA","ONION","VEGETABLES",626,"2",1
"741","BANKURA","KULATHI SHAK  (LEAFY VEGETABLE)","VEGETABLES",627,"2",1
"742","BANKURA","HINCHA SHAK (LEAFY VEGETABLE)","VEGETABLES",628,"2",1
"743","BANKURA","CAULIFLOWER","VEGETABLES",629,"2",1
"744","BANKURA","CABBAGE","VEGETABLES",630,"2",1
"745","BANKURA","PUMPKIN","VEGETABLES",631,"2",1
"3358","KACHCHH","JOWAR","CEREALS",101,"10",1
"3359","KACHCHH","BAJRA","CEREALS",102,"10",1
"3361","KACHCHH","MUG","PULSES",201,"10",1
"3362","KACHCHH","MATH","PULSES",202,"10",1
"3364","KACHCHH","ARANDA","OILSEEDS",301,"10",1
"3365","KACHCHH","TAL (SESAME)","OILSEEDS",302,"10",1
"3366","KACHCHH","GROUNDNUT(MUNGFALI)","OILSEEDS",303,"10",1
"3367","KACHCHH","RAYDO (MUSTARD)","OILSEEDS",304,"10",1
"3373","KACHCHH","RIGAN (BRINJAL)","VEGETABLES",601,"10",1
"3374","KACHCHH","MARCHA (MIRCHI)","VEGETABLES",602,"10",1
"3375","KACHCHH","TAMETA(TOMATO)","VEGETABLES",603,"10",1
"3384","KACHCHH","SOVIN (GOUVAR)","OTHERS",701,"10",1
"3387","DEVAS","MAKKA(MAIZE)","CEREALS",102,"10",1
"3388","DEVAS","DHAN(PADDY)","CEREALS",103,"10",1
"3389","DEVAS","RAJGARA","CEREALS",104,"10",1
"3390","DEVAS","BAJRA","CEREALS",105,"10",1
"3391","DEVAS","GENHU(WHEAT)","CEREALS",104,"10",1
"3392","DEVAS","TUAR","PULSES",201,"10",1
"3393","DEVAS","CHANA","PULSES",202,"10",1
"3394","DEVAS","CHAWLA","PULSES",203,"10",1
"3395","DEVAS","URAD","PULSES",204,"10",1
"3396","DEVAS","MUNG","PULSES",205,"10",1
"3397","DEVAS","SOYABEAN","OILSEEDS",301,"10",1
"3398","DEVAS","MUNGFALI(GROUNDNUT)","OILSEEDS",302,"10",1
"3399","DEVAS","TILLEE(SESAME)","OILSEEDS",303,"10",1
"3400","DEVAS","KAPAS(COTTON)","FIBRE",401,"10",1
"3401","DEVAS","AAM(MANGO)","FRUIT",501,"10",1
"3402","DEVAS","NARIYAL(COCUNUT)","FRUIT",502,"10",1
"3403","DEVAS","JAM","FRUIT",503,"10",1
"3404","DEVAS","JAMUN","FRUIT",504,"10",1
"3405","DEVAS","PAPITA","FRUIT",505,"10",1
"3406","DEVAS","TARBUJ","FRUIT",506,"10",1
"3407","DEVAS","KHARBUJ","FRUIT",507,"10",1
"3408","DEVAS","AMROOD","FRUIT",508,"10",1
"3409","DEVAS","SITAFAL","FRUIT",509,"10",1
"3410","DEVAS","ANAR","FRUIT",510,"10",1
"3411","DEVAS","TEMRU","FRUIT",511,"10",1
"3412","DEVAS","KHAJUR(DATES)","FRUIT",512,"10",1
"3413","DEVAS","BILLA","FRUIT",513,"10",1
"3414","DEVAS","BAIR(INDIAN APPLE)","FRUIT",514,"10",1
"3415","DEVAS","MAHUA","FRUIT",515,"10",1
"3416","DEVAS","IMALI(TAMARIND)","FRUIT",516,"10",1
"3417","DEVAS","KAILA","FRUIT",517,"10",1
"3418","DEVAS","AWLA(GOOSEBERRY)","FRUIT",518,"10",1
"3421","DEVAS","KARUNDA","FRUIT",521,"10",1
"3422","DEVAS","NIMBU(LEMON)","FRUIT",522,"10",1
"3425","DEVAS","BHINDI(OKRA)","VEGETABLES",601,"10",1
"3426","DEVAS","KARELA(BITTER GOURD)","VEGETABLES",602,"10",1
"3427","DEVAS","KAKADI","VEGETABLES",603,"10",1
"3428","DEVAS","BAINGAN(BRINJAL)","VEGETABLES",604,"10",1
"3429","DEVAS","GOBHI(CAULIFLOWER)","VEGETABLES",605,"10",1
"3430","DEVAS","TAMATAR(TOMATO)","VEGETABLES",606,"10",1
"3431","DEVAS","GAJAR(CARROT)","VEGETABLES",607,"10",1
"3432","DEVAS","MULI(RADDISH)","VEGETABLES",608,"10",1
"3433","DEVAS","PALAK(SPINACH)","VEGETABLES",609,"10",1
"3434","DEVAS","MAITHI(FENUGREEK)","VEGETABLES",610,"10",1
"3435","DEVAS","AALU(POTATO)","VEGETABLES",611,"10",1
"3436","DEVAS","BATLA","VEGETABLES",612,"10",1
"3437","DEVAS","DHANIYA(CORIANDER)","VEGETABLES",613,"10",1
"3438","DEVAS","MIRCHI(CHILLIES)","VEGETABLES",614,"10",1
"3439","DEVAS","ARABI(TARO)","VEGETABLES",615,"10",1
"3440","DEVAS","GILKI","VEGETABLES",616,"10",1
"3441","DEVAS","GAWARFALI(CLUSTER BEANS)","VEGETABLES",617,"10",1
"3442","DEVAS","LOKI(BOTTLE GOURD)","VEGETABLES",618,"10",1
"3443","DEVAS","KADDU(PUMPKIN)","VEGETABLES",619,"10",1
"3444","DEVAS","TORIYA (RIDGE GOURD)","VEGETABLES",620,"10",1
"3445","DEVAS","TUMADI","VEGETABLES",621,"10",1
"3446","DEVAS","JHUMAKI","VEGETABLES",622,"10",1
"3447","DEVAS","BALAR","VEGETABLES",624,"10",1
"3448","DEVAS","SURJNAFALI","VEGETABLES",625,"10",1
"3450","DEVAS","DANGARI","VEGETABLES",627,"10",1
"3451","DEVAS","AMADI","VEGETABLES",628,"10",1
"3452","DEVAS","SHAKAR-KAND(SWEET POTATO)","VEGETABLES",629,"10",1
"3453","DEVAS","SOUP","VEGETABLES",630,"10",1
"3454","DEVAS","ARANDI","VEGETABLES",631,"10",1
"3455","KHANDWA","JOWAR","CEREALS",101,"10",1
"3456","KHANDWA","MAIZE","CEREALS",102,"10",1
"3457","KHANDWA","WHEAT","CEREALS",103,"10",1
"3458","KHANDWA","PADDY","CEREALS",104,"10",1
"3459","KHANDWA","SAWARIYA","PULSES",201,"10",1
"3460","KHANDWA","CODU","PULSES",202,"10",1
"3461","KHANDWA","KUTKI","PULSES",203,"10",1
"3462","KHANDWA","BADALI","PULSES",204,"10",1
"3463","KHANDWA","GRAM","PULSES",205,"10",1
"3464","KHANDWA","TUWAR","PULSES",206,"10",1
"3465","KHANDWA","URAD","PULSES",207,"10",1
"3466","KHANDWA","MUNG","PULSES",208,"10",1
"3467","KHANDWA","CHAWALA","PULSES",209,"10",1
"3468","KHANDWA","MASOOR","PULSES",210,"10",1
"3469","KHANDWA","SOYABEAN","OILSEEDS",301,"10",1
"3470","KHANDWA","MUNGFALI (GROUNDNUT)","OILSEEDS",302,"10",1
"3471","KHANDWA","TILLI(SESAME)","OILSEEDS",303,"10",1
"3472","KHANDWA","COTTON","FIBRE",401,"10",1
"3473","KHANDWA","JAM","FRUIT",501,"10",1
"3474","KHANDWA","AAM(MANGO)","FRUIT",502,"10",1
"3475","KHANDWA","JAMUN(BLACK PLUM)","FRUIT",503,"10",1
"3476","KHANDWA","BER (INDIAN APPLE)","FRUIT",504,"10",1
"3477","KHANDWA","AAWALA(GOOSEBERRY)","FRUIT",505,"10",1
"3478","KHANDWA","MAHUWA","FRUIT",506,"10",1
"3479","KHANDWA","TEMRU","FRUIT",507,"10",1
"3480","KHANDWA","NIMBU(LEMON)","FRUIT",508,"10",1
"3481","KHANDWA","SITAFAL(CUSTARD APPLE)","FRUIT",509,"10",1
"3482","KHANDWA","KELA(BANANA)","FRUIT",510,"10",1
"3483","KHANDWA","PAPITA(PAPPAYA)","FRUIT",511,"10",1
"3484","KHANDWA","KATAL (JACKFRUIT)","FRUIT",512,"10",1
"3485","KHANDWA","IMALI(TAMARIND)","FRUIT",513,"10",1
"3486","KHANDWA","SUGARCANE","FRUIT",514,"10",1
"3487","KHANDWA","BEGAN(BRINJAL)","VEGETABLES",601,"10",1
"3488","KHANDWA","BALAR","VEGETABLES",602,"10",1
"3489","KHANDWA","PALAK(SPINACH)","VEGETABLES",603,"10",1
"3490","KHANDWA","METHI(FENUGREEK)","VEGETABLES",604,"10",1
"3491","KHANDWA","BHINDI(OKRA)","VEGETABLES",605,"10",1
"3492","KHANDWA","KARELA(BITTER GOURD)","VEGETABLES",606,"10",1
"3493","KHANDWA","GAWARFALI(CLUSTER BEANS)","VEGETABLES",607,"10",1
"3494","KHANDWA","KADU(PUMPKIN)","VEGETABLES",608,"10",1
"3495","KHANDWA","GILKI","VEGETABLES",609,"10",1
"3496","KHANDWA","MUTTOR(PEAS)","VEGETABLES",610,"10",1
"3497","KHANDWA","LOKI(BOTTLE GOURD)","VEGETABLES",611,"10",1
"3498","KHANDWA","AMADI KI BHAJI","VEGETABLES",612,"10",1
"3499","KHANDWA","MIRCH","VEGETABLES",613,"10",1
"3500","KHANDWA","GAJAR(CARROT)","VEGETABLES",614,"10",1
"3501","KHANDWA","MULI(RADDISH)","VEGETABLES",615,"10",1
"3502","MAHBUBNAGAR","RICE","CEREALS",101,"10",1
"3503","MAHBUBNAGAR","JOWAR","CEREALS",102,"10",1
"3505","MAHBUBNAGAR","PATTHI","PULSES",201,"10",1
"3506","MAHBUBNAGAR","TELLA JONNA","PULSES",202,"10",1
"3507","MAHBUBNAGAR","KANDI","PULSES",203,"10",1
"3508","MAHBUBNAGAR","BLACK GRAM ","PULSES",204,"10",1
"3509","MAHBUBNAGAR","GREEN GRAM ","PULSES",205,"10",1
"3511","MAHBUBNAGAR","BEBBARLU","PULSES",207,"10",1
"3512","MAHBUBNAGAR","KOWPEA","PULSES",208,"10",1
"3513","MAHBUBNAGAR","PALLI","OILSEEDS",301,"10",1
"3515","MAHBUBNAGAR","SUNFLOWER ","OILSEEDS",303,"10",1
"3518","MAHBUBNAGAR","MANGO","FRUIT",501,"10",1
"3519","MAHBUBNAGAR","PAPAYA","FRUIT",502,"10",1
"3520","MAHBUBNAGAR","REGU","FRUIT",503,"10",1
"3521","MAHBUBNAGAR","SEETHAPHUL","FRUIT",504,"10",1
"3522","MAHBUBNAGAR","NALLA NERADI PANDU","FRUIT",505,"10",1
"3523","MAHBUBNAGAR","MANGA PANDU","FRUIT",506,"10",1
"3525","MAHBUBNAGAR","GUAVA ","FRUIT",508,"10",1
"3527","MAHBUBNAGAR","PAALAKURA  (LEAFYVEGETABLE)                                                                                                                                ","VEGETABLES",601,"10",1
"3529","MAHBUBNAGAR","GONGURA (LEAFY VEGETABLE)","VEGETABLES",603,"10",1
"3530","MAHBUBNAGAR","MIRCHI","VEGETABLES",604,"10",1
"3531","MAHBUBNAGAR","VANKAAYA","VEGETABLES",605,"10",1
"3532","MAHBUBNAGAR","BENDA ","VEGETABLES",606,"10",1
"3533","MAHBUBNAGAR","SORAKAAYA","VEGETABLES",607,"10",1
"3534","MAHBUBNAGAR","BEERAKAAYA","VEGETABLES",608,"10",1
"3535","MAHBUBNAGAR","ULLIGADDA","VEGETABLES",609,"10",1
"3538","MALKANGIRI","PADDY","CEREALS",102,"10",1
"3544","MALKANGIRI","HORSE GRAM","PULSES",203,"10",1
"3545","MALKANGIRI","JHUDUNGO","PULSES",204,"10",1
"3548","MALKANGIRI","GREEN GRAM","PULSES",207,"10",1
"3554","MALKANGIRI","BANANA","FRUIT",502,"10",1
"3557","MALKANGIRI","ASH GOURD","PULSES",NA,"10",1
"3558","MALKANGIRI","PUMPKIN","PULSES",NA,"10",1
"3561","MALKANGIRI","PAPAYA","FRUIT",503,"10",1
"3562","MALKANGIRI","SUGAR CANE","FRUIT",504,"10",1
"3563","MALKANGIRI"," YAM ROOT","VEGETABLES",601,"10",1
"3564","MALKANGIRI","ASH GOURD","VEGETABLES",602,"10",1
"3565","MALKANGIRI","BANGLORE BAIGONO(TYPE OF BRINJAL)","VEGETABLES",603,"10",1
"3566","MALKANGIRI","BEANS","VEGETABLES",604,"10",1
"3570","MALKANGIRI","BRINJAL","VEGETABLES",608,"10",1
"3571","MALKANGIRI","BUTTER BEANS","VEGETABLES",609,"10",1
"3572","MALKANGIRI","CABBAGE","VEGETABLES",610,"10",1
"3573","MALKANGIRI","MUSTARD","VEGETABLES",611,"10",1
"3577","MALKANGIRI","EVY GOURD","VEGETABLES",615,"10",1
"3580","MALKANGIRI","LADY’S FINGER","VEGETABLES",618,"10",1
"3581","MALKANGIRI","POTATO","VEGETABLES",619,"10",1
"3584","MALKANGIRI","RIDGE GOURD","VEGETABLES",622,"10",1
"3585","MALKANGIRI","SNAKE GOURD","VEGETABLES",623,"10",1
"3586","MALKANGIRI","SWEET ROOT","VEGETABLES",624,"10",1
"3587","MALKANGIRI","TOMATO","VEGETABLES",625,"10",1
"3588","MALKANGIRI","ULO(ROOT VEGETABLE)","VEGETABLES",626,"10",1
"3590","MALKANGIRI","DHONIA(CORIANDER)","VEGETABLES",628,"10",1
"3591","MALKANGIRI","GARLIC","VEGETABLES",629,"10",1
"3592","MALKANGIRI","GINGER","VEGETABLES",630,"10",1
"3595","PALAMU","MAKKA(MAIZE)","CEREALS",101,"10",1
"3596","PALAMU"," DHAN(PADDY)","CEREALS",102,"10",1
"3597","PALAMU","GENHU(WHEAT)","CEREALS",103,"10",1
"3598","PALAMU","JO(JOWAR)","CEREALS",104,"10",1
"3599","PALAMU","MARUA","CEREALS",105,"10",1
"3601","PALAMU","SAWA","CEREALS",107,"10",1
"3602","PALAMU","KODO ","CEREALS",108,"10",1
"3603","PALAMU","JINORA(TYPE OF BAJRA)","CEREALS",109,"10",1
"3604","PALAMU","ARHAR","PULSES",201,"10",1
"3605","PALAMU","GRAM","PULSES",202,"10",1
"3606","PALAMU","MASOOR","PULSES",203,"10",1
"3607","PALAMU","KURTHI","PULSES",204,"10",1
"3608","PALAMU","BODI","PULSES",205,"10",1
"3609","PALAMU","URAD","PULSES",206,"10",1
"3610","PALAMU","KHESARI ","PULSES",207,"10",1
"3611","PALAMU","BARAI ","PULSES",208,"10",1
"3614","PALAMU","RERI","OILSEEDS",301,"10",1
"3616","PALAMU","SARSO(MUSTARD)","OILSEEDS",303,"10",1
"3617","PALAMU","BADAM","OILSEEDS",304,"10",1
"3618","PALAMU","TIL(SESAME)","OILSEEDS",305,"10",1
"3619","PALAMU","KUDRUM (CROP USED  FOR  MAKING ROPE)","FIBRE",401,"10",1
"3620","PALAMU","MAHUA FRUIT","FRUIT",501,"10",1
"3621","PALAMU","AAM(MANGO)","FRUIT",502,"10",1
"3623","PALAMU","AMRUD(GUVAVA)","FRUIT",504,"10",1
"3624","PALAMU","BELL","FRUIT",505,"10",1
"3625","PALAMU","JAMUN(BLACK PLUM)","FRUIT",506,"10",1
"3626","PALAMU","LEMON","FRUIT",507,"10",1
"3627","PALAMU","ANAR(POMERGRANATE)","FRUIT",508,"10",1
"3631","PALAMU","AWALA(GOOSEBERRY)","FRUIT",512,"10",1
"3636","PALAMU","AR KENA(ROOT VEGETABLE )","VEGETABLES",601,"10",1
"3638","PALAMU","TAMATOR(TOMATO)","VEGETABLES",603,"10",1
"3639","PALAMU","AALU(POTATO)","VEGETABLES",604,"10",1
"3640","PALAMU","PYAJ(ONION)","VEGETABLES",605,"10",1
"3641","PALAMU","BAIGAN(BRINJAL)","VEGETABLES",606,"10",1
"3642","PALAMU","MULLI(RADDISH)","VEGETABLES",607,"10",1
"3643","PALAMU","MIRCHA(CHILLIES)","VEGETABLES",608,"10",1
"3644","PALAMU","BHINDI (OKRA)","VEGETABLES",609,"10",1
"3646","PALAMU","LOKI(BOTTLE GOURD)","VEGETABLES",611,"10",1
"3647","PALAMU","CAULIFLOWER","VEGETABLES",612,"10",1
"3648","PALAMU","NENUA","VEGETABLES",613,"10",1
"3649","PALAMU","JHINGA ","VEGETABLES",614,"10",1
"3650","PALAMU","OL (ROOT VEGETABLE)","VEGETABLES",615,"10",1
"3652","PALAMU","SEM ","VEGETABLES",617,"10",1
"3654","PALAMU","BHATUA","VEGETABLES",619,"10",1
"3655","PALAMU","KATAHAR (JACK FRUIT)","VEGETABLES",620,"10",1
"3656","PALAMU","KANDA (YAM ROOT)","VEGETABLES",621,"10",1
"3657","PALAMU","BOTALI ","VEGETABLES",622,"10",1
"3659","PALAMU","KHIRA(CUCUMBER)","VEGETABLES",624,"10",1
"3660","PALAMU","PALAK(SPINACH)","VEGETABLES",625,"10",1
"3661","PALAMU","DHANIA(CORIANDER)","VEGETABLES",626,"10",1
"3662","PALAMU","METHI(FENUGREEK)","VEGETABLES",627,"10",1
"3664","PALAMU","GAJAR(CARROT)","VEGETABLES",629,"10",1
"3666","PALAMU","SAKARKAND(SWEET POTATO)","VEGETABLES",631,"10",1
"3667","BANKURA","PADDY","CEREALS",101,"10",1
"3668","BANKURA","WHEAT","CEREALS",102,"10",1
"3669","BANKURA","MAIZE","CEREALS",103,"10",1
"3670","BANKURA","BAJRA","CEREALS",104,"10",1
"3671","BANKURA","RAHER ","PULSES",201,"10",1
"3672","BANKURA","CHOLA","PULSES",202,"10",1
"3673","BANKURA","ROMA  ","PULSES",203,"10",1
"3674","BANKURA","MUNG","PULSES",204,"10",1
"3675","BANKURA","MUSUR","PULSES",205,"10",1
"3676","BANKURA","MATAR ( PEA)","PULSES",206,"10",1
"3677","BANKURA","DUMUR ","PULSES",207,"10",1
"3678","BANKURA","MUSTARD","OILSEEDS",301,"10",1
"3679","BANKURA","TISI ","OILSEEDS",302,"10",1
"3680","BANKURA","KHASLA ","OILSEEDS",303,"10",1
"3681","BANKURA","TAMARIND","FRUIT",501,"10",1
"3682","BANKURA","MANGO","FRUIT",502,"10",1
"3683","BANKURA","JAM / KUT (BLACKBERRY)","FRUIT",503,"10",1
"3684","BANKURA","JACKFRUIT","FRUIT",504,"10",1
"3685","BANKURA","BEL","FRUIT",505,"10",1
"3686","BANKURA","AMRA (  MANGO)","FRUIT",506,"10",1
"3687","BANKURA","DATE","FRUIT",507,"10",1
"3688","BANKURA","PLUM","FRUIT",508,"10",1
"3689","BANKURA","GUVAVA","FRUIT",509,"10",1
"3690","BANKURA","CUSTARD APPLE ","FRUIT",510,"10",1
"3691","BANKURA","KUL ","FRUIT",511,"10",1
"3692","BANKURA","COCONUT","FRUIT",512,"10",1
"3697","BANKURA","WATER MELON","FRUIT",517,"10",1
"3698","BANKURA","SUGER CANE","FRUIT",518,"10",1
"3699","BANKURA","POTATO","VEGETABLES",601,"10",1
"3700","BANKURA","GREEN ONION","VEGETABLES",602,"10",1
"3701","BANKURA","BRINJAL","VEGETABLES",603,"10",1
"3702","BANKURA","RADDISH","VEGETABLES",604,"10",1
"3703","BANKURA","LAU(BOTTLE GOURD)","VEGETABLES",605,"10",1
"3704","BANKURA","NOTE SHAK  (LEAFY VEGETABLE)","VEGETABLES",606,"10",1
"3705","BANKURA","MALHAN (FRENCH BEANS)","VEGETABLES",607,"10",1
"3706","BANKURA","MUNGA ( DRUMSTICK)","VEGETABLES",608,"10",1
"3707","BANKURA","PEPE (PAPAYA)","VEGETABLES",609,"10",1
"3708","BANKURA","SARU/ALTI (ROOT VEGETABLE)","VEGETABLES",610,"10",1
"3709","BANKURA","LADY'S FINGER","VEGETABLES",611,"10",1
"3710","BANKURA","JHINGA","VEGETABLES",612,"10",1
"3711","BANKURA","KARLA (BITTER GOURD )","VEGETABLES",613,"10",1
"3712","BANKURA","BARBATI","VEGETABLES",614,"10",1
"3713","BANKURA","KALMI SHAK  (LEAFY VEGETABLE)","VEGETABLES",615,"10",1
"3714","BANKURA","KUNDRI","VEGETABLES",616,"10",1
"3715","BANKURA","OLL KAPHI  (ROOT VEGETABLE)","VEGETABLES",617,"10",1
"3716","BANKURA","KHAM ALU  (ROOT VEGETABLE)","VEGETABLES",618,"10",1
"3717","BANKURA","GREEN CHILLIES","VEGETABLES",619,"10",1
"3719","BANKURA","PALANG SHAK  (LEAFY VEGETABLE)","VEGETABLES",621,"10",1
"3720","BANKURA","PURUI / PUI  (LEAFY VEGETABLE)","VEGETABLES",622,"10",1
"3721","BANKURA","TOMATO","VEGETABLES",623,"10",1
"3722","BANKURA","SIM","VEGETABLES",624,"10",1
"3725","BANKURA","KULATHI SHAK  (LEAFY VEGETABLE)","VEGETABLES",627,"10",1
"3726","BANKURA","HINCHA SHAK (LEAFY VEGETABLE)","VEGETABLES",628,"10",1
"3727","BANKURA","CAULIFLOWER","VEGETABLES",629,"10",1
"3728","BANKURA","CABBAGE","VEGETABLES",630,"10",1
"3729","BANKURA","PUMPKIN","VEGETABLES",631,"10",1
"3730","BANKURA","SHOSHA (CUCUMBER)","VEGETABLES",632,"10",1
"3731","KACHCHH","JOWAR","CEREALS",101,"11",1
"3732","KACHCHH","BAJRA","CEREALS",102,"11",1
"3733","KACHCHH","WHEAT","CEREALS",103,"11",1
"3734","KACHCHH","MUG","PULSES",201,"11",1
"3735","KACHCHH","MATH","PULSES",202,"11",1
"3736","KACHCHH","CHANA","PULSES",203,"11",1
"3737","KACHCHH","ARANDA","OILSEEDS",301,"11",1
